tick_ms,valid_fix,fix_type,satellites,latitude_deg,longitude_deg,altitude_m,speed_mps,course_deg,hdop
1774558,1,1,9,39.97364044,-105.14994049,1660.5000,0.1214,0.0000,1.4900
1775445,1,1,9,39.97363281,-105.14994812,1660.5000,0.2778,0.0000,1.4900
1775603,1,1,9,39.97363281,-105.14994812,1660.3000,0.2778,0.0000,1.4900
1776404,1,1,9,39.97363281,-105.14994812,1660.3000,0.1970,0.0000,1.4900
1776575,1,1,9,39.97363281,-105.14994812,1660.5000,0.1970,0.0000,1.4900
1777368,1,1,9,39.97362900,-105.14994812,1660.5000,0.3503,0.0000,1.4900
1777556,1,1,9,39.97362900,-105.14994812,1660.1000,0.3503,0.0000,1.4900
1778420,1,1,9,39.97361755,-105.14994812,1660.1000,0.5011,0.0000,1.4900
1778501,1,1,9,39.97361755,-105.14994812,1659.9000,0.5011,0.0000,1.4900
1779436,1,1,9,39.97361374,-105.14995575,1659.9000,0.4357,0.0000,1.4900
1779593,1,1,9,39.97361374,-105.14995575,1659.6000,0.4357,0.0000,1.4900
1780398,1,1,9,39.97360229,-105.14997101,1659.6000,0.6302,0.0000,1.4900
1780519,1,1,9,39.97360229,-105.14997101,1659.4000,0.6302,0.0000,1.4900
1781452,1,1,9,39.97360229,-105.14997101,1659.4000,0.4234,0.0000,1.4900
1781570,1,1,9,39.97360229,-105.14997101,1659.5000,0.4234,0.0000,1.4900
1782411,1,1,9,39.97360229,-105.14997864,1659.5000,0.4707,0.0000,1.4900
1782566,1,1,9,39.97360229,-105.14997864,1659.3000,0.4707,0.0000,1.4900
1783390,1,1,9,39.97359848,-105.14997101,1659.3000,0.3421,0.0000,1.4900
1783508,1,1,9,39.97359848,-105.14997101,1659.3000,0.3421,0.0000,1.4900
1784385,1,1,9,39.97359085,-105.14997101,1659.3000,0.4023,0.0000,1.4900
1784534,1,1,9,39.97359085,-105.14997101,1659.2000,0.4023,0.0000,1.4900
1785407,1,1,9,39.97358704,-105.14997101,1659.2000,0.4352,0.0000,1.4900
1785528,1,1,9,39.97358704,-105.14997101,1659.1000,0.4352,0.0000,1.4900
1786406,1,1,9,39.97358704,-105.14997101,1659.1000,0.2428,0.0000,1.4900
1786522,1,1,9,39.97358704,-105.14997101,1659.3000,0.2428,0.0000,1.4900
1787446,1,1,9,39.97358322,-105.14997101,1659.3000,0.5366,0.0000,1.4900
1787561,1,1,9,39.97358322,-105.14997101,1659.0000,0.5366,0.0000,1.4900
1788379,1,1,9,39.97358704,-105.14996338,1659.0000,0.3035,0.0000,1.4900
1788499,1,1,9,39.97358704,-105.14996338,1658.7000,0.3035,0.0000,1.4900
1789400,1,1,9,39.97358322,-105.14996338,1658.7000,0.2917,0.0000,1.4900
1789548,1,1,9,39.97358322,-105.14996338,1658.2000,0.2917,0.0000,1.4900
1790416,1,1,9,39.97358704,-105.14996338,1658.2000,0.0751,0.0000,1.4900
1790614,1,1,9,39.97358704,-105.14996338,1658.1000,0.0751,0.0000,1.4900
1791422,1,1,9,39.97358322,-105.14996338,1658.1000,0.0777,0.0000,1.4900
1791570,1,1,9,39.97358322,-105.14996338,1658.1000,0.0777,0.0000,1.4900
1792393,1,1,9,39.97358704,-105.14997101,1658.1000,0.1435,0.0000,1.4900
1792556,1,1,9,39.97358704,-105.14997101,1658.1000,0.1435,0.0000,1.4900
1793429,1,1,9,39.97359085,-105.14997101,1658.1000,0.2562,0.0000,1.4900
1793599,1,1,8,39.97359085,-105.14997101,1658.3000,0.2562,0.0000,1.5900
1794413,1,1,8,39.97359085,-105.14997864,1658.3000,0.4409,0.0000,1.5900
1794563,1,1,8,39.97359085,-105.14997864,1658.1000,0.4409,0.0000,1.5900
1795406,1,1,8,39.97359467,-105.14997101,1658.1000,0.2325,0.0000,1.5900
1795521,1,1,8,39.97359467,-105.14997101,1657.7000,0.2325,0.0000,1.5900
1796392,1,1,8,39.97359848,-105.14997101,1657.7000,0.3256,0.0000,1.5900
1796536,1,1,8,39.97359848,-105.14997101,1657.4000,0.3256,0.0000,1.5900
1797410,1,1,8,39.97360229,-105.14997101,1657.4000,0.3226,0.0000,1.5900
1797583,1,1,8,39.97360229,-105.14997101,1657.5000,0.3226,0.0000,1.5900
1798409,1,1,8,39.97360229,-105.14997864,1657.5000,0.2428,0.0000,1.5900
1798553,1,1,8,39.97360229,-105.14997864,1657.5000,0.2428,0.0000,1.5900
1799386,1,1,8,39.97360992,-105.14997864,1657.5000,0.2973,0.0000,1.5900
1799524,1,1,8,39.97360992,-105.14997864,1657.4000,0.2973,0.0000,1.5900
1800509,1,1,9,39.97361374,-105.14997864,1657.3000,0.2701,0.0000,1.4900
1801373,1,1,9,39.97361374,-105.14997864,1657.3000,0.2017,0.0000,1.4900
1801608,1,1,9,39.97361374,-105.14997864,1657.3000,0.2017,0.0000,1.4900
1802458,1,1,9,39.97361755,-105.14997864,1657.3000,0.1873,0.0000,1.4900
1802643,1,1,9,39.97361755,-105.14997864,1657.2000,0.1873,0.0000,1.4900
1803359,1,1,9,39.97361755,-105.14997864,1657.2000,0.0767,0.0000,1.4900
1803562,1,1,9,39.97361755,-105.14997864,1656.8000,0.0767,0.0000,1.4900
1804374,1,1,9,39.97360992,-105.14997864,1656.8000,0.2552,0.0000,1.4900
1804589,1,1,9,39.97360992,-105.14997864,1656.6000,0.2552,0.0000,1.4900
1805371,1,1,9,39.97361374,-105.14998627,1656.6000,0.1687,0.0000,1.4900
1805524,1,1,9,39.97361374,-105.14998627,1656.3000,0.1687,0.0000,1.4900
1806403,1,1,9,39.97360611,-105.14998627,1656.3000,0.4239,0.0000,1.4900
1806564,1,1,10,39.97360611,-105.14998627,1656.2000,0.4239,0.0000,1.1300
1807411,1,1,10,39.97360229,-105.14999390,1656.2000,0.1898,0.0000,1.1300
1807525,1,1,10,39.97360229,-105.14999390,1656.3000,0.1898,0.0000,1.1300
1808387,1,1,10,39.97359848,-105.15000153,1656.3000,0.0242,0.0000,1.1300
1808497,1,1,10,39.97359848,-105.15000153,1656.4000,0.0242,0.0000,1.1300
1809441,1,1,10,39.97359848,-105.15000916,1656.4000,0.1867,0.0000,1.1300
1809629,1,1,10,39.97359848,-105.15000916,1656.4000,0.1867,0.0000,1.1300
1810394,1,1,10,39.97359848,-105.15000916,1656.4000,0.1816,0.0000,1.1300
1810474,1,1,9,39.97359848,-105.15000916,1656.3000,0.1816,0.0000,1.4900
1811442,1,1,9,39.97359848,-105.15001678,1656.3000,0.1266,0.0000,1.4900
1811547,1,1,10,39.97359848,-105.15001678,1656.3000,0.1266,0.0000,1.1300
1812373,1,1,10,39.97359467,-105.15001678,1656.3000,0.0139,0.0000,1.1300
1812489,1,1,9,39.97359467,-105.15001678,1656.4000,0.0139,0.0000,1.4900
1813410,1,1,9,39.97359467,-105.15001678,1656.4000,0.0643,0.0000,1.4900
1813531,1,1,10,39.97359467,-105.15001678,1656.6000,0.0643,0.0000,1.4900
1814388,1,1,10,39.97359467,-105.15001678,1656.6000,0.1507,0.0000,1.4900
1814507,1,1,10,39.97359467,-105.15001678,1656.3000,0.1507,0.0000,1.4900
1815385,1,1,10,39.97359848,-105.15000916,1656.3000,0.1271,0.0000,1.4900
1815550,1,1,10,39.97359848,-105.15000916,1656.3000,0.1271,0.0000,1.4900
1816369,1,1,10,39.97359848,-105.15000153,1656.3000,0.2541,0.0000,1.4900
1816528,1,1,10,39.97359848,-105.15000153,1656.5000,0.2541,0.0000,1.4900
1817400,1,1,10,39.97360229,-105.15000916,1656.5000,0.1862,0.0000,1.4900
1817561,1,1,10,39.97360229,-105.15000916,1656.5000,0.1862,0.0000,1.4900
1818427,1,1,10,39.97360229,-105.15000916,1656.5000,0.1523,0.0000,1.4900
1818574,1,1,9,39.97360229,-105.15000916,1656.6000,0.1523,0.0000,1.4900
1819374,1,1,9,39.97360611,-105.15000916,1656.6000,0.2089,0.0000,1.4900
1819495,1,1,9,39.97360611,-105.15000916,1656.5000,0.2089,0.0000,1.4900
1820361,1,1,9,39.97360611,-105.15000153,1656.5000,0.2217,0.0000,1.4900
1820482,1,1,9,39.97360611,-105.15000153,1656.6000,0.2217,0.0000,1.4900
1821365,1,1,9,39.97360611,-105.15000153,1656.6000,0.1631,0.0000,1.4900
1821513,1,1,9,39.97360611,-105.15000153,1656.4000,0.1631,0.0000,1.4900
1822379,1,1,9,39.97360229,-105.15000153,1656.4000,0.1914,0.0000,1.4900
1822552,1,1,9,39.97360229,-105.15000153,1656.3000,0.1914,0.0000,1.4900
1823419,1,1,9,39.97360229,-105.15000153,1656.3000,0.1492,0.0000,1.4900
1823567,1,1,9,39.97360229,-105.15000153,1656.3000,0.1492,0.0000,1.4900
1824412,1,1,9,39.97360611,-105.15000153,1656.3000,0.0813,0.0000,1.4900
1824561,1,1,9,39.97360611,-105.15000153,1656.1000,0.0813,0.0000,1.4900
1825407,1,1,9,39.97360611,-105.15000153,1656.1000,0.0875,0.0000,1.4900
1825562,1,1,9,39.97360611,-105.15000153,1656.0000,0.0875,0.0000,1.4900
1826425,1,1,9,39.97360229,-105.15000153,1656.0000,0.0828,0.0000,1.4900
1826540,1,1,9,39.97360229,-105.15000153,1656.1000,0.0828,0.0000,1.4900
1827427,1,1,9,39.97360229,-105.15000153,1656.1000,0.2037,0.0000,1.4900
1827634,1,1,9,39.97360229,-105.15000153,1656.1000,0.2037,0.0000,1.4900
1828470,1,1,9,39.97360611,-105.14998627,1656.1000,0.1348,0.0000,1.4900
1828573,1,1,9,39.97360611,-105.14998627,1656.3000,0.1348,0.0000,1.4900
1829455,1,1,9,39.97360992,-105.14999390,1656.3000,0.1461,0.0000,1.4900
1829612,1,1,9,39.97360992,-105.14999390,1656.5000,0.1461,0.0000,1.4900
1830419,1,1,9,39.97361374,-105.14999390,1656.5000,0.1492,0.0000,1.4900
1830567,1,1,9,39.97361374,-105.14999390,1656.4000,0.1492,0.0000,1.4900
1831416,1,1,9,39.97361755,-105.14999390,1656.4000,0.2752,0.0000,1.4900
1831571,1,1,9,39.97361755,-105.14999390,1656.4000,0.2752,0.0000,1.4900
1832437,1,1,9,39.97361755,-105.15000153,1656.4000,0.2346,0.0000,1.4900
1832552,1,1,9,39.97361755,-105.15000153,1656.5000,0.2346,0.0000,1.4900
1833392,1,1,9,39.97361755,-105.15000153,1656.5000,0.1631,0.0000,1.4900
1833591,1,1,9,39.97361755,-105.15000153,1656.8000,0.1631,0.0000,1.4900
1834372,1,1,9,39.97361755,-105.14999390,1656.8000,0.1456,0.0000,1.4900
1834580,1,1,9,39.97361755,-105.14999390,1657.3000,0.1456,0.0000,1.4900
1835405,1,1,9,39.97361755,-105.14999390,1657.3000,0.1569,0.0000,1.4900
1835487,1,1,9,39.97361755,-105.14999390,1657.2000,0.1569,0.0000,1.4900
1836401,1,1,9,39.97361755,-105.14999390,1657.2000,0.1127,0.0000,1.4900
1836574,1,1,9,39.97361755,-105.14999390,1657.3000,0.1127,0.0000,1.4900
1837365,1,1,9,39.97361755,-105.15000153,1657.3000,0.3076,0.0000,1.4900
1837602,1,1,9,39.97361755,-105.15000153,1657.0000,0.3076,0.0000,1.5000
1838428,1,1,9,39.97362137,-105.15000153,1657.0000,0.2294,0.0000,1.5000
1838580,1,1,9,39.97362137,-105.15000153,1657.2000,0.2294,0.0000,1.5000
1839366,1,1,9,39.97362137,-105.15000916,1657.2000,0.1744,0.0000,1.5000
1839512,1,1,9,39.97362137,-105.15000916,1657.2000,0.1744,0.0000,1.5000
1840398,1,1,9,39.97361755,-105.15001678,1657.2000,0.1636,0.0000,1.5000
1840648,1,1,10,39.97361755,-105.15001678,1656.9000,0.1636,0.0000,1.2700
1841394,1,1,10,39.97361755,-105.15001678,1656.9000,0.1909,0.0000,1.2700
1841549,1,1,10,39.97361755,-105.15001678,1656.7000,0.1909,0.0000,1.2700
1842419,1,1,10,39.97362137,-105.15000916,1656.7000,0.1837,0.0000,1.2700
1842533,1,1,10,39.97362137,-105.15000916,1656.6000,0.1837,0.0000,1.2700
1843408,1,1,10,39.97361755,-105.15001678,1656.6000,0.2058,0.0000,1.2700
1843570,1,1,10,39.97361755,-105.15001678,1656.2000,0.2058,0.0000,1.2700
1844392,1,1,10,39.97361755,-105.15001678,1656.2000,0.1615,0.0000,1.2700
1844544,1,1,10,39.97361755,-105.15001678,1656.3000,0.1615,0.0000,1.2700
1845435,1,1,10,39.97361755,-105.15000916,1656.3000,0.1276,0.0000,1.2700
1845583,1,1,10,39.97361755,-105.15000916,1656.4000,0.1276,0.0000,1.2700
1846408,1,1,10,39.97361755,-105.15001678,1656.4000,0.1996,0.0000,1.2700
1846523,1,1,10,39.97361755,-105.15001678,1656.4000,0.1996,0.0000,1.2700
1847424,1,1,10,39.97362137,-105.15001678,1656.4000,0.2660,0.0000,1.2700
1847576,1,1,10,39.97362137,-105.15001678,1656.7000,0.2660,0.0000,1.2700
1848366,1,1,10,39.97362137,-105.15002441,1656.7000,0.4805,0.0000,1.2700
1848518,1,1,10,39.97362137,-105.15002441,1657.0000,0.4805,0.0000,1.2700
1849441,1,1,10,39.97362137,-105.15002441,1657.0000,0.1883,0.0000,1.2700
1849596,1,1,10,39.97362137,-105.15002441,1657.1000,0.1883,0.0000,1.2700
1850380,1,1,10,39.97362137,-105.15002441,1657.1000,0.2541,0.0000,1.2700
1850576,1,1,10,39.97362137,-105.15002441,1657.2000,0.2541,0.0000,1.2700
1851381,1,1,10,39.97362137,-105.15001678,1657.2000,0.1044,0.0000,1.2700
1851540,1,1,10,39.97362137,-105.15001678,1657.3000,0.1044,0.0000,1.2700
1852418,1,1,10,39.97361755,-105.15001678,1657.3000,0.1008,0.0000,1.2700
1852535,1,1,10,39.97361755,-105.15001678,1657.3000,0.1008,0.0000,1.2700
1853479,1,1,10,39.97361755,-105.15001678,1657.3000,0.0648,0.0000,1.2700
1853600,1,1,10,39.97361755,-105.15001678,1657.3000,0.0648,0.0000,1.2700
1854428,1,1,10,39.97361755,-105.15001678,1657.3000,0.1266,0.0000,1.2700
1854549,1,1,10,39.97361755,-105.15001678,1657.5000,0.1266,0.0000,1.2700
1855411,1,1,10,39.97361755,-105.15000916,1657.5000,0.0617,0.0000,1.2700
1855524,1,1,10,39.97361755,-105.15000916,1657.8000,0.0617,0.0000,1.2700
1856445,1,1,10,39.97361755,-105.15000153,1657.8000,0.0520,0.0000,1.2700
1856596,1,1,10,39.97361755,-105.15000153,1657.8000,0.0520,0.0000,1.2700
1857368,1,1,10,39.97361755,-105.15000153,1657.8000,0.1482,0.0000,1.2700
1857536,1,1,10,39.97361755,-105.15000153,1657.7000,0.1482,0.0000,1.2700
1858458,1,1,10,39.97361755,-105.14999390,1657.7000,0.1903,0.0000,1.2700
1858575,1,1,10,39.97361755,-105.14999390,1657.5000,0.1903,0.0000,1.2700
1859393,1,1,10,39.97361755,-105.14997864,1657.5000,0.3472,0.0000,1.2700
1859572,1,1,10,39.97361755,-105.14997864,1657.6000,0.3472,0.0000,1.2700
1860572,1,1,10,39.97361755,-105.14997864,1657.7000,0.3076,0.0000,1.2700
1861369,1,1,10,39.97361755,-105.14997101,1657.7000,0.5160,0.0000,1.2700
1861550,1,1,10,39.97361755,-105.14997101,1657.7000,0.5160,0.0000,1.2700
1862395,1,1,10,39.97361755,-105.14996338,1657.7000,0.2510,0.0000,1.2700
1862564,1,1,10,39.97361755,-105.14996338,1657.5000,0.2510,0.0000,1.2700
1863433,1,1,10,39.97362137,-105.14994812,1657.5000,0.5494,0.0000,1.2700
1863547,1,1,10,39.97362137,-105.14994812,1657.9000,0.5494,0.0000,1.2700
1864374,1,1,10,39.97362137,-105.14994812,1657.9000,0.4095,0.0000,1.2700
1864537,1,1,10,39.97362137,-105.14994812,1658.1000,0.4095,0.0000,1.2700
1865410,1,1,10,39.97362518,-105.14994049,1658.1000,0.4743,0.0000,1.2700
1865603,1,1,10,39.97362518,-105.14994049,1658.3000,0.4743,0.0000,1.2700
1866392,1,1,10,39.97362900,-105.14993286,1658.3000,0.5278,0.0000,1.2700
1866556,1,1,10,39.97362900,-105.14993286,1658.6000,0.5278,0.0000,1.2700
1867426,1,1,10,39.97362900,-105.14993286,1658.6000,0.1909,0.0000,1.2700
1867637,1,1,10,39.97362900,-105.14993286,1658.7000,0.1909,0.0000,1.2700
1868371,1,1,10,39.97362900,-105.14993286,1658.7000,0.1605,0.0000,1.2700
1868518,1,1,10,39.97362900,-105.14993286,1659.2000,0.1605,0.0000,1.2700
1869412,1,1,10,39.97362900,-105.14993286,1659.2000,0.0828,0.0000,1.2700
1869577,1,1,10,39.97362900,-105.14993286,1659.2000,0.0828,0.0000,1.2700
1870437,1,1,10,39.97362900,-105.14993286,1659.2000,0.1147,0.0000,1.2700
1870553,1,1,10,39.97362900,-105.14993286,1659.6000,0.1147,0.0000,1.2700
1871379,1,1,10,39.97362900,-105.14993286,1659.6000,0.1430,0.0000,1.2700
1871644,1,1,10,39.97362900,-105.14993286,1659.6000,0.1430,0.0000,1.2700
1872419,1,1,10,39.97362900,-105.14992523,1659.6000,0.1266,0.0000,1.2700
1872571,1,1,10,39.97362900,-105.14992523,1659.7000,0.1266,0.0000,1.2700
1873447,1,1,10,39.97362900,-105.14992523,1659.7000,0.0777,0.0000,1.2700
1873571,1,1,10,39.97362900,-105.14992523,1659.9000,0.0777,0.0000,1.2700
1874475,1,1,10,39.97363281,-105.14992523,1659.9000,0.0859,0.0000,1.2700
1874641,1,1,10,39.97363281,-105.14992523,1660.3000,0.0859,0.0000,1.2700
1875419,1,1,10,39.97363281,-105.14991760,1660.3000,0.2696,0.0000,1.2700
1875581,1,1,10,39.97363281,-105.14991760,1660.3000,0.2696,0.0000,1.2700
1876398,1,1,10,39.97363281,-105.14990234,1660.3000,0.4018,0.0000,1.2700
1876516,1,1,10,39.97363281,-105.14990234,1660.2000,0.4018,0.0000,1.2700
1877363,1,1,10,39.97363281,-105.14990234,1660.2000,0.2083,0.0000,1.2700
1877512,1,1,10,39.97363281,-105.14990234,1660.3000,0.2083,0.0000,1.2700
1878413,1,1,10,39.97363663,-105.14989471,1660.3000,0.2289,0.0000,1.2700
1878565,1,1,10,39.97363663,-105.14989471,1660.2000,0.2289,0.0000,1.2700
1879414,1,1,10,39.97363663,-105.14988708,1660.2000,0.4085,0.0000,1.2700
1879569,1,1,10,39.97363663,-105.14988708,1660.5000,0.4085,0.0000,1.2700
1880432,1,1,10,39.97364044,-105.14988708,1660.5000,0.3807,0.0000,1.2700
1880565,1,1,10,39.97364044,-105.14988708,1660.8000,0.3807,0.0000,1.2700
1881380,1,1,10,39.97364044,-105.14987946,1660.8000,0.4074,0.0000,1.2700
1881495,1,1,10,39.97364044,-105.14987946,1660.9000,0.4074,0.0000,1.2700
1882423,1,1,10,39.97364426,-105.14988708,1660.9000,0.1898,0.0000,1.2700
1882569,1,1,10,39.97364426,-105.14988708,1661.4000,0.1898,0.0000,1.2700
1883400,1,1,10,39.97364426,-105.14988708,1661.4000,0.1893,0.0000,1.2700
1883628,1,1,10,39.97364426,-105.14988708,1661.7000,0.1893,0.0000,1.2700
1884381,1,1,10,39.97364807,-105.14987946,1661.7000,0.2865,0.0000,1.2700
1884503,1,1,10,39.97364807,-105.14987946,1661.8000,0.2865,0.0000,1.2700
1885391,1,1,10,39.97364807,-105.14987946,1661.8000,0.1651,0.0000,1.2700
1885603,1,1,10,39.97364807,-105.14987946,1662.0000,0.1651,0.0000,1.2700
1886401,1,1,10,39.97364807,-105.14987183,1662.0000,0.2006,0.0000,1.2700
1886515,1,1,10,39.97364807,-105.14987183,1662.2000,0.2006,0.0000,1.2700
1887422,1,1,10,39.97364807,-105.14987183,1662.2000,0.1101,0.0000,1.2700
1887534,1,1,10,39.97364807,-105.14987183,1662.4000,0.1101,0.0000,1.2700
1888415,1,1,10,39.97364807,-105.14986420,1662.4000,0.2572,0.0000,1.2700
1888530,1,1,10,39.97364807,-105.14986420,1662.4000,0.2572,0.0000,1.0300
1889356,1,1,10,39.97365189,-105.14984894,1662.4000,0.4244,0.0000,1.0300
1889517,1,1,10,39.97365189,-105.14984894,1662.5000,0.4244,0.0000,1.2700
1890347,1,1,10,39.97365189,-105.14984131,1662.5000,0.4265,0.0000,1.2700
1890464,1,1,11,39.97365189,-105.14984131,1662.4000,0.4265,0.0000,1.2700
1891384,1,1,11,39.97365189,-105.14983368,1662.4000,0.5000,0.0000,1.2700
1891467,1,1,11,39.97365189,-105.14983368,1662.4000,0.5000,0.0000,1.2700
1892436,1,1,11,39.97365570,-105.14982605,1662.4000,0.6647,0.0000,1.2700
1892598,1,1,11,39.97365570,-105.14982605,1662.5000,0.6647,0.0000,0.9800
1893349,1,1,11,39.97365570,-105.14982605,1662.5000,0.3863,0.0000,0.9800
1893511,1,1,11,39.97365570,-105.14982605,1662.5000,0.3863,0.0000,0.9800
1894390,1,1,11,39.97365189,-105.14982605,1662.5000,0.3498,0.0000,0.9800
1894553,1,1,11,39.97365189,-105.14982605,1662.5000,0.3498,0.0000,1.2700
1895414,1,1,11,39.97365189,-105.14981842,1662.5000,0.3941,0.0000,1.2700
1895565,1,1,11,39.97365189,-105.14981842,1662.3000,0.3941,0.0000,0.9800
1896349,1,1,11,39.97365952,-105.14981079,1662.3000,0.5350,0.0000,0.9800
1896468,1,1,11,39.97365952,-105.14981079,1662.6000,0.5350,0.0000,0.9800
1897385,1,1,11,39.97365952,-105.14981079,1662.6000,0.4342,0.0000,0.9800
1897537,1,1,11,39.97365952,-105.14981079,1662.8000,0.4342,0.0000,1.2700
1898374,1,1,11,39.97365570,-105.14981842,1662.8000,0.1693,0.0000,1.2700
1898496,1,1,11,39.97365570,-105.14981842,1662.7000,0.1693,0.0000,0.9800
1899355,1,1,11,39.97365570,-105.14982605,1662.7000,0.1487,0.0000,0.9800
1899509,1,1,11,39.97365570,-105.14982605,1663.0000,0.1487,0.0000,0.9800
1900352,1,1,11,39.97365189,-105.14983368,1663.0000,0.2336,0.0000,0.9800
1900549,1,1,11,39.97365189,-105.14983368,1663.1000,0.2336,0.0000,1.2700
1901390,1,1,11,39.97364807,-105.14984131,1663.1000,0.2865,0.0000,1.2700
1901536,1,1,11,39.97364807,-105.14984131,1663.2000,0.2865,0.0000,0.9800
1902363,1,1,11,39.97365189,-105.14982605,1663.2000,0.2027,0.0000,0.9800
1902524,1,1,11,39.97365189,-105.14982605,1663.1000,0.2027,0.0000,0.9800
1903347,1,1,11,39.97364807,-105.14983368,1663.1000,0.0396,0.0000,0.9800
1903498,1,1,11,39.97364807,-105.14983368,1663.2000,0.0396,0.0000,1.2700
1904375,1,1,11,39.97364044,-105.14984894,1663.2000,0.3714,0.0000,1.2700
1904526,1,1,11,39.97364044,-105.14984894,1663.2000,0.3714,0.0000,0.9800
1905377,1,1,11,39.97363281,-105.14985657,1663.2000,0.5906,0.0000,0.9800
1905523,1,1,11,39.97363281,-105.14985657,1663.0000,0.5906,0.0000,0.9800
1906386,1,1,11,39.97363281,-105.14985657,1663.0000,0.3004,0.0000,0.9800
1906503,1,1,11,39.97363281,-105.14985657,1663.0000,0.3004,0.0000,1.2700
1907383,1,1,11,39.97363281,-105.14985657,1663.0000,0.1394,0.0000,1.2700
1907540,1,1,11,39.97363281,-105.14985657,1663.0000,0.1394,0.0000,0.9800
1908361,1,1,11,39.97362900,-105.14986420,1663.0000,0.2243,0.0000,0.9800
1908483,1,1,11,39.97362900,-105.14986420,1662.9000,0.2243,0.0000,0.9800
1909360,1,1,11,39.97362900,-105.14986420,1662.9000,0.0844,0.0000,0.9800
1909474,1,1,11,39.97362900,-105.14986420,1662.8000,0.0844,0.0000,0.9800
1910355,1,1,11,39.97362900,-105.14986420,1662.8000,0.0288,0.0000,0.9800
1910530,1,1,11,39.97362900,-105.14986420,1662.9000,0.0288,0.0000,0.9800
1911369,1,1,11,39.97362518,-105.14987183,1662.9000,0.1456,0.0000,0.9800
1911482,1,1,11,39.97362518,-105.14987183,1663.0000,0.1456,0.0000,0.9800
1912343,1,1,11,39.97362518,-105.14987183,1663.0000,0.1729,0.0000,0.9800
1912518,1,1,11,39.97362518,-105.14987183,1663.0000,0.1729,0.0000,0.9800
1913393,1,1,11,39.97362900,-105.14987183,1663.0000,0.5083,0.0000,0.9800
1913515,1,1,11,39.97362900,-105.14987183,1663.2000,0.5083,0.0000,0.9800
1914552,1,1,11,39.97362900,-105.14987183,1663.3000,0.3997,0.0000,0.9800
1915351,1,1,11,39.97362900,-105.14987946,1663.3000,0.1194,0.0000,0.9800
1915432,1,1,11,39.97362900,-105.14987946,1663.2000,0.1194,0.0000,0.9800
1916399,1,1,11,39.97362518,-105.14988708,1663.2000,0.1950,0.0000,0.9800
1916553,1,1,11,39.97362518,-105.14988708,1663.3000,0.1950,0.0000,0.9800
1917369,1,1,11,39.97362518,-105.14988708,1663.3000,0.2480,0.0000,0.9800
1917450,1,1,11,39.97362518,-105.14988708,1663.6000,0.2480,0.0000,0.9800
1918316,1,1,11,39.97362137,-105.14988708,1663.6000,0.1831,0.0000,0.9800
1918575,1,1,11,39.97362137,-105.14988708,1663.6000,0.1831,0.0000,0.9800
1919323,1,1,11,39.97362137,-105.14988708,1663.6000,0.3020,0.0000,0.9800
1919531,1,1,11,39.97362137,-105.14988708,1663.4000,0.3020,0.0000,0.9800
1920334,1,1,11,39.97362137,-105.14988708,1663.4000,0.3776,0.0000,0.9800
1920467,1,1,11,39.97362137,-105.14988708,1663.7000,0.3776,0.0000,0.9800
1921315,1,1,11,39.97362137,-105.14989471,1663.7000,0.1842,0.0000,0.9800
1921427,1,1,11,39.97362137,-105.14989471,1663.8000,0.1842,0.0000,0.9800
1922349,1,1,11,39.97361755,-105.14990234,1663.8000,0.6137,0.0000,0.9800
1922520,1,1,11,39.97361755,-105.14990234,1663.6000,0.6137,0.0000,0.9800
1923349,1,1,11,39.97361755,-105.14989471,1663.6000,0.3066,0.0000,0.9800
1923463,1,1,11,39.97361755,-105.14989471,1663.3000,0.3066,0.0000,0.9800
1924390,1,1,11,39.97361755,-105.14989471,1663.3000,0.3442,0.0000,0.9800
1924549,1,1,11,39.97361755,-105.14989471,1663.2000,0.3442,0.0000,0.9800
1925306,1,1,11,39.97361374,-105.14990234,1663.2000,0.3236,0.0000,0.9800
1925526,1,1,11,39.97361374,-105.14990234,1662.9000,0.3236,0.0000,0.9800
1926294,1,1,11,39.97360992,-105.14990234,1662.9000,0.5324,0.0000,0.9800
1926412,1,1,11,39.97360992,-105.14990234,1662.8000,0.5324,0.0000,0.9800
1927284,1,1,11,39.97360611,-105.14990234,1662.8000,0.3380,0.0000,0.9800
1927406,1,1,11,39.97360611,-105.14990234,1662.2000,0.3380,0.0000,0.9800
1928356,1,1,11,39.97360229,-105.14990997,1662.2000,0.4856,0.0000,0.9800
1928536,1,1,11,39.97360229,-105.14990997,1661.8000,0.4856,0.0000,0.9800
1929344,1,1,11,39.97360611,-105.14990997,1661.8000,0.5510,0.0000,0.9800
1929531,1,1,11,39.97360611,-105.14990997,1662.2000,0.5510,0.0000,0.9800
1930335,1,1,11,39.97360611,-105.14990997,1662.2000,0.6986,0.0000,0.9800
1930457,1,1,11,39.97360611,-105.14990997,1662.0000,0.6986,0.0000,0.9800
1931372,1,1,11,39.97360992,-105.14990997,1662.0000,0.3339,0.0000,0.9800
1931493,1,1,11,39.97360992,-105.14990997,1661.7000,0.3339,0.0000,0.9800
1932350,1,1,11,39.97360992,-105.14991760,1661.7000,0.3997,0.0000,0.9800
1932504,1,1,11,39.97360992,-105.14991760,1661.6000,0.3997,0.0000,0.9800
1933292,1,1,11,39.97360611,-105.14991760,1661.6000,0.2397,0.0000,0.9800
1933445,1,1,11,39.97360611,-105.14991760,1661.7000,0.2397,0.0000,0.9800
